Date,Heure,Artiste,Titre,Année de la chanson,Sexe,Pays d’Origine
2012-08-08,09H25,Adele,Set Fire To The Rain,2011,F,Angleterre
2012-08-08,09H32,Matt Houston,Happy Birthday,2012,H,France
2012-08-08,09H32,Will i Am,This Is Love,2012,H,USA
2012-08-08,09H39,Leslie,Des Mots Invincibles,2012,F,France
2012-08-08,09H43,Flo Rida,Whistle,2012,H,USA
2012-08-08,09H46,David Guetta,Metropolis,2012,H,France
2012-08-08,09H53,Keen V,Ma Vie Au Soleil,2012,H,France
2012-08-08,09H59,Katy Perry,Wide Awake,2012,F,USA
2012-08-08,10H00,Martin Solveig,The Night Out,2011,H,France
2012-08-08,10H03,Dry,Ma Melodie,2012,H,France
2012-08-08,10H07,Carly Rae Jepsen,Call Me Maybe,2012,F,Canada
2012-08-08,10H11,Lucenzo,Wine It Up,2012,H,France
2012-08-08,10H14,Mika,Elle Me Dit,2011,H,Angleterre
2012-08-08,10H17,Corneille,Co-pilot,2012,Groupe,Canada
2012-08-08,10H31,Sexion D'assaut,Wati House,2012,Groupe,France
2012-08-08,10H31,Shaka Ponk,My Name Is Stain,2012,Groupe,France
2012-08-08,10H41,M Pokora,Merci D'etre,2012,H,France
2012-08-08,10H48,Shaggy,Girls Just Wanna Have Fun,2012,H,Jamaique
2012-08-08,10H52,Youssoupha,Dreamin,2012,H,France
2012-08-08,10H55,Selena Gomez,Love You Like A Love Song,2011,F,USA
2012-08-08,11H01,Emeli Sande,next to me        1,2012,F,Inconnu
2012-08-08,11H03,Shy'm,Et Alors !,2012,F,France
2012-08-08,11H07,Maroon 5,Payphone,2012,Groupe,USA
2012-08-08,11H10,Alex Ferrari,Bara Bara Bere Bere,2012,H,Bresil
2012-08-08,11H18,Laza Morgan,One By One,2011,H,Jamaique
2012-08-08,11H24,Pitbull,Back In Time,2012,H,USA
2012-08-08,11H27,Basto,I Rave You,2012,H,Belgique
2012-08-08,11H34,Shakira,Addicted To You,2012,F,Colombie
2012-08-08,11H41,Kenza Farah,Quelque Part,2012,F,France
2012-08-08,11H47,Coldplay,Princess Of China,2012,Groupe,Angleterre
2012-08-08,11H50,Dj Mam's,Zumba He Zumba Ha,2012,H,France
2012-08-08,11H58,Dry,Ma Melodie,2012,H,France
2012-08-08,12H03,Will i Am,This Is Love,2012,H,USA
2012-08-08,12H08,Beyonce,Crazy In Love,2003,F,USA
2012-08-08,12H11,Dj Assad,Addicted,2012,H,France
2012-08-08,12H19,Nossa,Mas Que Nada,2012,Groupe,Espagne
2012-08-08,12H19,Simple Plan,Summer Paradise,2012,Groupe,Canada
2012-08-08,12H25,R.I.O.,Party Shaker,2012,Groupe,Allemagne,
2012-08-08,12H32,Keen V,Ma Vie Au Soleil,2012,H,France
2012-08-08,12H32,Owl City,Good Time,2012,H,USA
2012-08-08,12H46,Sexion D'assaut,Wati House,2012,Groupe,France
2012-08-08,12H57,Shy'm,Et Alors !,2012,F,France
2012-08-08,13H00,Carly Rae Jepsen,Call Me Maybe,2012,F,Canada
2012-08-08,13H06,Black Eyed Peas,Don't Lie,2005,Groupe,USA
2012-08-08,13H06,Jose De Rico,Rayos Del Sol,2012,H,Espagne
2012-08-08,13H14,1789,Je Veux Le Monde,2012,Groupe,France
2012-08-08,13H17,Shaka Ponk,Let's Bang,2012,Groupe,France
2012-08-08,13H27,Leslie,Des Mots Invincibles,2012,F,France
2012-08-08,13H33,Gusttavo Lima,Balada,2012,H,Bresil
2012-08-08,13H40,Flo Rida,Whistle,2012,H,USA
2012-08-08,13H43,Nervo,You're Gonna Love Again,2012,Groupe,Australie
2012-08-08,13H47,Elisa Tovati,Il Nous Faut,2011,F,France
2012-08-08,13H50,Shaggy,Girls Just Wanna Have Fun,2012,H,Jamaique
2012-08-08,13H57,Dry,Ma Melodie,2012,H,France
2012-08-08,13H57,Kelly Clarkson,Stronger,2012,F,USA
2012-08-08,14H04,Maroon 5,Payphone,2012,Groupe,USA
2012-08-08,14H04,Will i Am,This Is Love,2012,H,USA
2012-08-08,14H12,Pink,Blow Me (one Last Kiss),2012,F,USA
2012-08-08,14H19,Rihanna,Break It Off,2006,F,USA
2012-08-08,14H25,R.I.O.,Party Shaker,2012,Groupe,Allemagne,
2012-08-08,14H32,Gotye,Somebody That Use To Know,2012,H,Australie
2012-08-08,14H32,Khaled,C'est La Vie,2012,H,Algerie
2012-08-08,14H35,Katy Perry,Wide Awake,2012,F,USA
2012-08-08,14H43,Alex Ferrari,Bara Bara Bere Bere,2012,H,Bresil
2012-08-08,14H50,Julian Perretta,Generation X,2012,H,Angleterre
2012-08-08,14H50,Youssoupha,Dreamin,2012,H,France
2012-08-08,14H57,Nicki Minaj,Pound The Alarm,2012,F,USA
2012-08-08,15H03,Simple Plan,Summer Paradise,2012,Groupe,Canada
2012-08-08,15H07,Jose De Rico,Rayos Del Sol,2012,H,Espagne
2012-08-08,15H11,Rihanna,California King Bed,2011,F,USA
2012-08-08,15H15,Basto,I Rave You,2012,H,Belgique
2012-08-08,15H19,Superbus,A La Chaine,2012,Groupe,France
2012-08-08,15H29,Kenza Farah,Quelque Part,2012,F,France
2012-08-08,15H29,Pitbull,Back In Time,2012,H,USA
2012-08-08,15H36,Shy'm,Et Alors !,2012,F,France
2012-08-08,15H42,Bruno Mars,The Lazy Song,2011,H,USA
2012-08-08,15H45,David Guetta,Metropolis,2012,H,France
2012-08-08,15H48,Sexion D'assaut,Ma Direction,2012,Groupe,France
2012-08-08,15H51,Owl City,Good Time,2012,H,USA
2012-08-08,15H59,Selena Gomez,Love You Like A Love Song,2011,F,USA
2012-08-08,16H00,Dj Mam's,Zumba He Zumba Ha,2012,H,France
2012-08-08,16H03,Birdy,Skinny Love,2008,F,USA
2012-08-08,16H09,Chris Brown,Don't Wake Me Up,2012,H,USA
2012-08-08,16H12,Dry,Ma Melodie,2012,H,France
2012-08-08,16H16,Maroon 5,This Love,2004,Groupe,USA
2012-08-08,16H16,Mika,Celebrate,2012,H,Angleterre
2012-08-08,16H25,Flo Rida,Whistle,2012,H,USA
2012-08-08,16H25,R.I.O.,Party Shaker,2012,Groupe,Allemagne,
2012-08-08,16H32,Will i Am,This Is Love,2012,H,USA
2012-08-08,16H38,Laza Morgan,One By One,2011,H,Jamaique
2012-08-08,16H46,Adele,Rolling In The Deep,2010,F,Angleterre
2012-08-08,16H49,Martin Solveig,The Night Out,2011,H,France
2012-08-08,16H56,Coldplay,Princess Of China,2012,Groupe,Angleterre
2012-08-08,17H00,Katy Perry,Wide Awake,2012,F,USA
2012-08-08,17H07,The Wanted,Chasing The Sun,2012,Groupe,Angleterre
2012-08-08,17H11,Kelly Clarkson,Stronger,2012,F,USA
2012-08-08,17H15,Dj Assad,Addicted,2012,H,France
2012-08-08,17H26,Pitbull,Back In Time,2012,H,USA
2012-08-08,17H33,Pink,Blow Me (one Last Kiss),2012,F,USA
2012-08-08,17H33,Youssoupha,Dreamin,2012,H,France
2012-08-08,17H44,Justin Nozuka,Heartless (promesse),2010,H,USA
2012-08-08,17H44,Nicki Minaj,Pound The Alarm,2012,F,USA
2012-08-08,17H51,Carly Rae Jepsen,Call Me Maybe,2012,F,Canada
2012-08-08,17H54,Stone & Van Linden,Summerbreeze,2011,Groupe,Allemagne
2012-08-08,17H58,Shy'm,Et Alors !,2012,F,France
2012-08-08,18H01,Maroon 5,Payphone,2012,Groupe,USA
2012-08-08,18H03,Dry,Ma Melodie,2012,H,France
2012-08-08,18H11,Selena Gomez,Love You Like A Love Song,2011,F,USA
2012-08-08,18H18,Corneille,Co-pilot,2012,Groupe,Canada
2012-08-08,18H28,1789,Je Veux Le Monde,2012,Groupe,France
2012-08-08,18H35,Shakira,Addicted To You,2012,F,Colombie
2012-08-08,18H42,Owl City,Good Time,2012,H,USA
2012-08-08,18H44,Dj Mam's,Zumba He Zumba Ha,2012,H,France
2012-08-08,18H47,Basto,I Rave You,2012,H,Belgique
2012-08-08,18H54,Lady Gaga,Alejandro,2010,F,USA
2012-08-08,18H57,Katy Perry,Wide Awake,2012,F,USA
2012-08-08,19H00,Jose De Rico,Rayos Del Sol,2012,H,Espagne
2012-08-08,19H07,Will i Am,This Is Love,2012,H,USA
2012-08-08,19H15,Simple Plan,Summer Paradise,2012,Groupe,Canada
2012-08-08,19H19,M Pokora,Merci D'etre,2012,H,France
2012-08-08,19H29,Pitbull,Back In Time,2012,H,USA
2012-08-08,19H43,Birdy,Skinny Love,2008,F,USA
2012-08-08,19H43,Sexion D'assaut,Wati House,2012,Groupe,France
2012-08-08,19H50,Katy Perry,Teenage Dream,2010,F,USA
2012-08-08,19H58,Kenza Farah,Quelque Part,2012,F,France
2012-08-08,20H00,Chris Brown,Don't Wake Me Up,2012,H,USA
2012-08-08,20H03,Matt Houston,Happy Birthday,2012,H,France
2012-08-08,20H10,Dry,Ma Melodie,2012,H,France
2012-08-08,20H10,Nicki Minaj,Pound The Alarm,2012,F,USA
2012-08-08,20H18,David Guetta,Metropolis,2012,H,France
2012-08-08,20H21,Carly Rae Jepsen,Call Me Maybe,2012,F,Canada
2012-08-08,20H21,Keen V,Ma Vie Au Soleil,2012,H,France
2012-08-08,20H24,Julian Perretta,Generation X,2012,H,Angleterre
2012-08-08,20H31,R.I.O.,Party Shaker,2012,Groupe,Allemagne,
2012-08-08,20H34,Ellie Goulding,Lights,2011,F,Angleterre
2012-08-08,20H47,Flo Rida,Whistle,2012,H,USA
2012-08-08,20H47,Selena Gomez,Love You Like A Love Song,2011,F,USA
2012-08-08,20H50,Nervo,You're Gonna Love Again,2012,Groupe,Australie
2012-08-08,20H59,Katy Perry,Wide Awake,2012,F,USA
2012-08-08,21H10,Pitbull,Back In Time,2012,H,USA
2012-08-08,21H29,Khaled,C'est La Vie,2012,H,Algerie
2012-08-08,21H29,Maroon 5,Payphone,2012,Groupe,USA
2012-08-08,21H49,Lucenzo,Wine It Up,2012,H,France
2012-08-08,22H00,Dry,Ma Melodie,2012,H,France
2012-08-08,22H00,Pink,Blow Me (one Last Kiss),2012,F,USA
2012-08-08,22H10,Will i Am,This Is Love,2012,H,USA
2012-08-08,22H30,1789,Je Veux Le Monde,2012,Groupe,France
2012-08-08,22H40,Shakira,Addicted To You,2012,F,Colombie
2012-08-08,22H48,Dj Mam's,Zumba He Zumba Ha,2012,H,France
2012-08-08,22H48,Owl City,Good Time,2012,H,USA
2012-08-08,23H10,Alex Ferrari,Bara Bara Bere Bere,2012,H,Bresil
2012-08-08,23H24,Simple Plan,Summer Paradise,2012,Groupe,Canada
2012-08-08,23H29,Sexion D'assaut,Wati House,2012,Groupe,France
2012-08-09,05H00,Dry,Ma Melodie,2012,H,France
2012-08-09,05H03,R.I.O.,Party Shaker,2012,Groupe,Allemagne,
2012-08-09,05H07,Flo Rida,Whistle,2012,H,USA
2012-08-09,05H14,Selena Gomez,Love You Like A Love Song,2011,F,USA
2012-08-09,05H17,Rihanna,Run This Town,2009,F,USA
2012-08-09,05H24,Stone & Van Linden,Summerbreeze,2011,Groupe,Allemagne
2012-08-09,05H27,Alex Ferrari,Bara Bara Bere Bere,2012,H,Bresil
2012-08-09,05H27,Shy'm,Et Alors !,2012,F,France
2012-08-09,05H34,Dj Mam's,Zumba He Zumba Ha,2012,H,France
2012-08-09,05H38,Martin Solveig,The Night Out,2011,H,France
2012-08-09,05H41,Carly Rae Jepsen,Call Me Maybe,2012,F,Canada
2012-08-09,05H45,Youssoupha,Dreamin,2012,H,France
2012-08-09,05H52,Chris Brown,Don't Wake Me Up,2012,H,USA
2012-08-09,05H52,Milow,Ayo Technology,2007,H,Belgique
2012-08-09,05H55,Gusttavo Lima,Balada,2012,H,Bresil
2012-08-09,05H59,Pitbull,Back In Time,2012,H,USA
2012-08-09,06H02,Birdy,Skinny Love,2008,F,USA
2012-08-09,06H08,Keen V,Ma Vie Au Soleil,2012,H,France
2012-08-09,06H11,David Guetta,Without You,2011,H,France
2012-08-09,06H15,Will i Am,This Is Love,2012,H,USA
2012-08-09,06H19,Jenifer,Sur Le Fil,2012,F,France
2012-08-09,06H23,Rihanna,Rude Boy,2010,F,USA
2012-08-09,06H34,Katy Perry,Wide Awake,2012,F,USA
2012-08-09,06H42,Sexion D'assaut,Wati House,2012,Groupe,France
2012-08-09,06H47,Maroon 5,Payphone,2012,Groupe,USA
2012-08-09,06H50,1789,Je Veux Le Monde,2012,Groupe,France
2012-08-09,06H50,Shaggy,Girls Just Wanna Have Fun,2012,H,Jamaique
2012-08-09,06H54,Nicki Minaj,Pound The Alarm,2012,F,USA
2012-08-09,07H02,Matt Houston,Happy Birthday,2012,H,France
2012-08-09,07H06,Adele,Rolling In The Deep,2010,F,Angleterre
2012-08-09,07H13,Corneille,Co-pilot,2012,Groupe,Canada
2012-08-09,07H21,Basto,I Rave You,2012,H,Belgique
2012-08-09,07H24,Shakira,Addicted To You,2012,F,Colombie
2012-08-09,07H34,Britney Spears,Till The World Ends,2011,F,USA
2012-08-09,07H34,Dry,Ma Melodie,2012,H,France
2012-08-09,07H43,Alex Ferrari,Bara Bara Bere Bere,2012,H,Bresil
2012-08-09,07H47,Laza Morgan,One By One,2011,H,Jamaique
2012-08-09,07H54,David Guetta,Metropolis,2012,H,France
2012-08-09,08H02,Ellie Goulding,Lights,2011,F,Angleterre
2012-08-09,08H08,Taio Cruz,Break Your Heart,2009,H,Angleterre
2012-08-09,08H09,Dj Mam's,Zumba He Zumba Ha,2012,H,France
2012-08-09,08H20,Birdy,Skinny Love,2008,F,USA
2012-08-09,08H20,Will i Am,This Is Love,2012,H,USA
2012-08-09,08H26,Jose De Rico,Rayos Del Sol,2012,H,Espagne
2012-08-09,08H39,Shy'm,On Se Fout De Nous,2012,F,France
2012-08-09,08H42,Avicii,Levels,2011,H,Suede
2012-08-09,08H42,Flo Rida,Whistle,2012,H,USA
2012-08-09,08H47,Katy Perry,Wide Awake,2012,F,USA
2012-08-09,08H54,Nicki Minaj,Pound The Alarm,2012,F,USA
2012-08-09,09H02,Maroon 5,She Will Be Loved,2004,Groupe,USA
2012-08-09,09H06,Sexion D'assaut,Wati House,2012,Groupe,France
2012-08-09,09H10,R.I.O.,Party Shaker,2012,Groupe,Allemagne,
2012-08-09,09H18,Pink,Blow Me (one Last Kiss),2012,F,USA
2012-08-09,09H25,Dry,Ma Melodie,2012,H,France
2012-08-09,09H32,Carly Rae Jepsen,Call Me Maybe,2012,F,Canada
2012-08-09,09H32,Dj Assad,Addicted,2012,H,France
2012-08-09,09H36,Keen V,Ma Vie Au Soleil,2012,H,France
2012-08-09,09H43,Jack Holiday,Children 2012,2012,H,Suisse
2012-08-09,09H45,Julian Perretta,Generation X,2012,H,Angleterre
2012-08-09,09H52,Martin Solveig,The Night Out,2011,H,France
2012-08-09,09H52,Youssoupha,Dreamin,2012,H,France
2012-08-09,09H55,Lily Allen,22,2009,F,France
2012-08-09,10H00,Maroon 5,Payphone,2012,Groupe,USA
2012-08-09,10H03,Dj Mam's,Zumba He Zumba Ha,2012,H,France
2012-08-09,10H10,Rihanna,Hate That I Love You,2007,F,USA
2012-08-09,10H17,Jenifer,Sur Le Fil,2012,F,France
2012-08-09,10H28,Gotye,Somebody That Use To Know,2012,H,Australie
2012-08-09,10H35,Shakira,Addicted To You,2012,F,Colombie
2012-08-09,10H42,Owl City,Good Time,2012,H,USA
2012-08-09,10H45,Will i Am,This Is Love,2012,H,USA
2012-08-09,10H52,Sean Paul,She Doesn't Mind,2011,H,Jamaique
2012-08-09,11H00,R.I.O.,Party Shaker,2012,Groupe,Allemagne,
2012-08-09,11H03,Sexion D'assaut,Wati House,2012,Groupe,France
2012-08-09,11H10,Katy Perry,Wide Awake,2012,F,USA
2012-08-09,11H17,Mika,Celebrate,2012,H,Angleterre
2012-08-09,11H24,Dry,Ma Melodie,2012,H,France
2012-08-09,11H31,Shaka Ponk,Let's Bang,2012,Groupe,France
2012-08-09,11H35,Rihanna,Where Have You Been,2012,F,USA
2012-08-09,11H35,Simple Plan,Summer Paradise,2012,Groupe,Canada
2012-08-09,11H48,Keen V,Ma Vie Au Soleil,2012,H,France
2012-08-09,11H51,Pink,Fuckin'perfect,2010,F,USA
2012-08-09,11H57,Nicki Minaj,Pound The Alarm,2012,F,USA
2012-08-09,12H00,Selena Gomez,Love You Like A Love Song,2011,F,USA
2012-08-09,12H06,Katy Perry,I Kissed A Girl,2008,F,USA
2012-08-09,12H09,Basto,I Rave You,2012,H,Belgique
2012-08-09,12H24,Jose De Rico,Rayos Del Sol,2012,H,Espagne
2012-08-09,12H27,Leslie,Des Mots Invincibles,2012,F,France
2012-08-09,12H31,Global Deejays,Hardcore Vibes,2012,Groupe,Autriche
2012-08-09,12H34,Dj Mam's,Zumba He Zumba Ha,2012,H,France
2012-08-09,12H45,Carly Rae Jepsen,Call Me Maybe,2012,F,Canada
2012-08-09,12H45,Shaggy,Girls Just Wanna Have Fun,2012,H,Jamaique
2012-08-09,12H52,Pink,Blow Me (one Last Kiss),2012,F,USA
2012-08-09,12H56,R.I.O.,Party Shaker,2012,Groupe,Allemagne,
2012-08-09,13H00,Birdy,Skinny Love,2008,F,USA
2012-08-09,13H03,Will i Am,This Is Love,2012,H,USA
2012-08-09,13H06,Katy Perry,Wide Awake,2012,F,USA
2012-08-09,13H14,Khaled,C'est La Vie,2012,H,Algerie
2012-08-09,13H17,Nossa,Mas Que Nada,2012,Groupe,Espagne
2012-08-09,13H24,Dry,Ma Melodie,2012,H,France
2012-08-09,13H31,Lucenzo,Wine It Up,2012,H,France
2012-08-09,13H41,Maroon 5,Payphone,2012,Groupe,USA
2012-08-09,13H46,Alex Ferrari,Bara Bara Bere Bere,2012,H,Bresil
2012-08-09,13H50,Beyonce,Sweet Dreams,2009,F,USA
2012-08-09,13H54,Shy'm,On Se Fout De Nous,2012,F,France
2012-08-09,13H57,Pitbull,Back In Time,2012,H,USA
2012-08-09,14H00,Bruno Mars,Marry You,2011,H,USA
2012-08-09,14H07,Corneille,Co-pilot,2012,Groupe,Canada
2012-08-09,14H11,1789,Je Veux Le Monde,2012,Groupe,France
2012-08-09,14H17,Nicki Minaj,Pound The Alarm,2012,F,USA
2012-08-09,14H24,Jose De Rico,Rayos Del Sol,2012,H,Espagne
2012-08-09,14H32,Jack Holiday,Children 2012,2012,H,Suisse
2012-08-09,14H32,Owl City,Good Time,2012,H,USA
2012-08-09,14H43,Simple Plan,Summer Paradise,2012,Groupe,Canada
2012-08-09,14H46,Dj Assad,Addicted,2012,H,France
2012-08-09,14H50,Matt Houston,Happy Birthday,2012,H,France
2012-08-09,14H53,Katy Perry,E.t,2011,F,USA
2012-08-09,14H57,R.I.O.,Party Shaker,2012,Groupe,Allemagne,
2012-08-09,15H03,Birdy,Skinny Love,2008,F,USA
2012-08-09,15H06,Dj Mam's,Zumba He Zumba Ha,2012,H,France
2012-08-09,15H06,Lady Gaga,Bad Romance,2009,F,USA
2012-08-09,15H13,Jenifer,Sur Le Fil,2012,F,France
2012-08-09,15H24,Dry,Ma Melodie,2012,H,France
2012-08-09,15H27,Shaka Ponk,My Name Is Stain,2012,Groupe,France
2012-08-09,15H34,Chris Brown,Don't Wake Me Up,2012,H,USA
2012-08-09,15H42,Keen V,Ma Vie Au Soleil,2012,H,France
2012-08-09,15H46,Nervo,You're Gonna Love Again,2012,Groupe,Australie
2012-08-09,15H49,Flo Rida,Whistle,2012,H,USA
2012-08-09,15H56,Pitbull,Back In Time,2012,H,USA
2012-08-09,16H02,Carly Rae Jepsen,Call Me Maybe,2012,F,Canada
2012-08-09,16H02,Emeli Sande,next to me        1,2012,F,Inconnu
2012-08-09,16H03,Sexion D'assaut,Wati House,2012,Groupe,France
2012-08-09,16H06,Pink,Blow Me (one Last Kiss),2012,F,USA
2012-08-09,16H11,Nicki Minaj,Pound The Alarm,2012,F,USA
2012-08-09,16H24,Jose De Rico,Rayos Del Sol,2012,H,Espagne
2012-08-09,16H28,Basto,I Rave You,2012,H,Belgique
2012-08-09,16H43,Katy Perry,Last Friday Night,2011,F,USA
2012-08-09,16H51,Shy'm,Et Alors !,2012,F,France
2012-08-09,16H55,Julian Perretta,Generation X,2012,H,Angleterre
2012-08-09,17H00,R.I.O.,Party Shaker,2012,Groupe,Allemagne,
2012-08-09,17H03,Dj Mam's,Zumba He Zumba Ha,2012,H,France
2012-08-09,17H06,Maroon 5,Payphone,2012,Groupe,USA
2012-08-09,17H10,David Guetta,Metropolis,2012,H,France
2012-08-09,17H17,Gusttavo Lima,Balada,2012,H,Bresil
2012-08-09,17H23,Dry,Ma Melodie,2012,H,France
2012-08-09,17H31,Mika,Elle Me Dit,2011,H,Angleterre
2012-08-09,17H31,Shaggy,Girls Just Wanna Have Fun,2012,H,Jamaique
2012-08-09,17H34,Shakira,Addicted To You,2012,F,Colombie
2012-08-09,17H43,Will i Am,This Is Love,2012,H,USA
2012-08-09,17H47,Owl City,Good Time,2012,H,USA
2012-08-09,17H51,Matt Houston,Positif,2012,H,France
2012-08-09,17H58,Katy Perry,Wide Awake,2012,F,USA
2012-08-09,18H00,Pitbull,Back In Time,2012,H,USA
2012-08-09,18H07,Sexion D'assaut,Wati House,2012,Groupe,France
2012-08-09,18H10,Alex Ferrari,Bara Bara Bere Bere,2012,H,Bresil
2012-08-09,18H18,Simple Plan,Summer Paradise,2012,Groupe,Canada
2012-08-09,18H24,Jose De Rico,Rayos Del Sol,2012,H,Espagne
2012-08-09,18H28,Shy'm,On Se Fout De Nous,2012,F,France
2012-08-09,18H32,David Guetta,I Can Only Imagine,2012,H,France
2012-08-09,18H42,Daddy Yankee,Lovumba,2011,H,Porto Rico
2012-08-09,18H44,Maroon 5,Moves Like Jagger,2011,Groupe,USA
2012-08-09,18H48,Laza Morgan,One By One,2011,H,Jamaique
2012-08-09,18H51,Nicki Minaj,Pound The Alarm,2012,F,USA
2012-08-09,18H55,Selena Gomez,Love You Like A Love Song,2011,F,USA
2012-08-09,19H00,Keen V,Ma Vie Au Soleil,2012,H,France
2012-08-09,19H03,R.I.O.,Party Shaker,2012,Groupe,Allemagne,
2012-08-09,19H06,1789,Je Veux Le Monde,2012,Groupe,France
2012-08-09,19H13,Flo Rida,Whistle,2012,H,USA
2012-08-09,19H13,Martin Solveig,The Night Out,2011,H,France
2012-08-09,19H16,Shaka Ponk,Let's Bang,2012,Groupe,France
2012-08-09,19H23,Dry,Ma Melodie,2012,H,France
2012-08-09,19H27,Carly Rae Jepsen,Call Me Maybe,2012,F,Canada
2012-08-09,19H30,Dj Assad,Addicted,2012,H,France
2012-08-09,19H40,Kelly Clarkson,Stronger,2012,F,USA
2012-08-09,19H47,Shy'm,Et Alors !,2012,F,France
2012-08-09,19H54,Mika,Celebrate,2012,H,Angleterre
2012-08-09,19H57,Rihanna,Te Amo,2010,F,USA
2012-08-09,19H57,Sean Paul,Touch The Sky,2012,H,Jamaique
2012-08-09,20H03,Leslie,Des Mots Invincibles,2012,F,France
2012-08-09,20H06,Katy Perry,Wide Awake,2012,F,USA
2012-08-09,20H09,Alex Ferrari,Bara Bara Bere Bere,2012,H,Bresil
2012-08-09,20H13,Youssoupha,Dreamin,2012,H,France
2012-08-09,20H20,Pink,Blow Me (one Last Kiss),2012,F,USA
2012-08-09,20H20,Will i Am,This Is Love,2012,H,USA
2012-08-09,20H24,M Pokora,Merci D'etre,2012,H,France
2012-08-09,20H39,Jenifer,Sur Le Fil,2012,F,France
2012-08-09,20H42,Rihanna,Where Have You Been,2012,F,USA
2012-08-09,20H49,Sexion D'assaut,Wati House,2012,Groupe,France
2012-08-09,20H53,Maroon 5,Payphone,2012,Groupe,USA
2012-08-09,21H02,Khaled,C'est La Vie,2012,H,Algerie
2012-08-09,21H10,Selena Gomez,Love You Like A Love Song,2011,F,USA
2012-08-09,21H23,Chris Brown,Don't Wake Me Up,2012,H,USA
2012-08-09,21H29,Corneille,Co-pilot,2012,Groupe,Canada
2012-08-09,21H29,Owl City,Good Time,2012,H,USA
2012-08-09,21H48,Shakira,Addicted To You,2012,F,Colombie
2012-08-09,21H59,Dry,Ma Melodie,2012,H,France
2012-08-09,21H59,R.I.O.,Party Shaker,2012,Groupe,Allemagne,
2012-08-09,22H10,Simple Plan,Summer Paradise,2012,Groupe,Canada
2012-08-09,22H29,David Guetta,Metropolis,2012,H,France
2012-08-09,22H29,Jose De Rico,Rayos Del Sol,2012,H,Espagne
2012-08-09,22H48,Carly Rae Jepsen,Call Me Maybe,2012,F,Canada
2012-08-09,22H48,Sexion D'assaut,Wati House,2012,Groupe,France
2012-08-09,23H10,Alex Ferrari,Bara Bara Bere Bere,2012,H,Bresil
2012-08-09,23H24,Katy Perry,Wide Awake,2012,F,USA
2012-08-09,23H29,Basto,I Rave You,2012,H,Belgique
2012-08-09,23H39,Pitbull,Back In Time,2012,H,USA
2012-08-10,05H03,Owl City,Good Time,2012,H,USA
2012-08-10,05H07,Shakira,Addicted To You,2012,F,Colombie
2012-08-10,05H10,Corneille,Co-pilot,2012,Groupe,Canada
2012-08-10,05H17,Adele,Set Fire To The Rain,2011,F,Angleterre
2012-08-10,05H17,Sean Paul,Touch The Sky,2012,H,Jamaique
2012-08-10,05H23,Sexion D'assaut,Wati House,2012,Groupe,France
2012-08-10,05H31,Will i Am,This Is Love,2012,H,USA
2012-08-10,05H35,Maroon 5,Payphone,2012,Groupe,USA
2012-08-10,05H39,Khaled,C'est La Vie,2012,H,Algerie
2012-08-10,05H43,Michael Jackson,Smooth Criminal,1989,H,USA
2012-08-10,05H51,Pitbull,Get It Started,2012,H,USA
2012-08-10,05H54,Shaka Ponk,My Name Is Stain,2012,Groupe,France
2012-08-10,05H58,Nicki Minaj,Pound The Alarm,2012,F,USA
2012-08-10,06H02,Youssoupha,Dreamin,2012,H,France
2012-08-10,06H09,Khaled,C'est La Vie,2012,H,Algerie
2012-08-10,06H13,Keen V,Ma Vie Au Soleil,2012,H,France
2012-08-10,06H13,Mika,Celebrate,2012,H,Angleterre
2012-08-10,06H16,Alex Ferrari,Bara Bara Bere Bere,2012,H,Bresil
2012-08-10,06H19,Flo Rida,Whistle,2012,H,USA
2012-08-10,06H23,Ellie Goulding,Lights,2011,F,Angleterre
2012-08-10,06H27,Dj Mam's,Zumba He Zumba Ha,2012,H,France
2012-08-10,06H33,Julian Perretta,Generation X,2012,H,Angleterre
2012-08-10,06H40,Rihanna,S & M,2011,F,USA
2012-08-10,06H45,Shy'm,On Se Fout De Nous,2012,F,France
2012-08-10,06H52,Jose De Rico,Rayos Del Sol,2012,H,Espagne
2012-08-10,06H56,Selena Gomez,Love You Like A Love Song,2011,F,USA
2012-08-10,07H06,Emeli Sande,next to me        1,2012,F,Inconnu
2012-08-10,07H07,Shaggy,Girls Just Wanna Have Fun,2012,H,Jamaique
2012-08-10,07H13,Maroon 5,Moves Like Jagger,2011,Groupe,USA
2012-08-10,07H16,Will i Am,This Is Love,2012,H,USA
2012-08-10,07H20,Gusttavo Lima,Balada,2012,H,Bresil
2012-08-10,07H24,Pitbull,Back In Time,2012,H,USA
2012-08-10,07H36,Pink,Blow Me (one Last Kiss),2012,F,USA
2012-08-10,07H39,Edward Maya,Stereo Love,2009,H,Roumanie
2012-08-10,07H43,Dry,Ma Melodie,2012,H,France
2012-08-10,07H47,Dj Assad,Addicted,2012,H,France
2012-08-10,07H51,Katy Perry,Wide Awake,2012,F,USA
2012-08-10,07H55,Matt Houston,Positif,2012,H,France
2012-08-10,07H58,Nicki Minaj,Pound The Alarm,2012,F,USA
2012-08-10,08H02,1789,Je Veux Le Monde,2012,Groupe,France
2012-08-10,08H06,Shakira,Addicted To You,2012,F,Colombie
2012-08-10,08H12,David Guetta,Metropolis,2012,H,France
2012-08-10,08H14,Carly Rae Jepsen,Call Me Maybe,2012,F,Canada
